ORG_NPI_NUM,Claims,LAT,LNG,ZIP_CODE,Provider Organization Name (Legal Business Name),Provider First Line Business Practice Location Address,Provider Business Mailing Address City Name,Provider Business Mailing Address State Name,White,Non-White,Unknown,% non-white,Masked Racial Diversity,No_Exptirpation,Exptirpation,% treated with extirpation,Masked Extirpation,Zip Code,Latitude,Longitude,Cummulative Claim Count,% of Claims,Deciles,Abbott Sites,Final_Zip_Code,Final_Latitude,Final_Longitude,Min,Max,Range,Average,Mapped_State_Name
1013912633,313,40.981591,-74.113506,7450,THE VALLEY HOSPITAL INC.,223 N VAN DIEN AVE,RIDGEWOOD,NJ,285,18,10,5.75,5.75%,311,2,0.6,<3.51%,7450,40.983959,-74.100594,34624,12%,Decile 2,1,7450,40.983959,-74.100594,255,327,255-327,284,New Jersey
1619928017,313,39.174468,-78.173406,22601,WINCHESTER MEDICAL CENTER,1840 AMHERST ST,WINCHESTER,VA,287,23,3,7.34,7.34%,311,2,0.6,<3.51%,22601,39.193998,-78.193363,34937,12%,Decile 2,0,22601,39.193998,-78.193363,255,327,255-327,284,Virginia
1972579837,309,35.7444,-78.546278,27610,WAKEMED,3000 NEW BERN AVE,RALEIGH,NC,192,115,2,37.21,37.21%,309,0,0,0%,27610,35.784683,-78.58786,35246,12%,Decile 2,0,27610,35.784683,-78.58786,255,327,255-327,284,North Carolina
1306876065,308,32.333857,-90.159647,39216,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,969 LAKELAND DR,JACKSON,MS,194,110,4,35.71,35.71%,303,5,1.6,<3.57%,39216,32.332657,-90.165344,35554,12%,Decile 2,0,39216,32.332657,-90.165344,255,327,255-327,284,Mississippi
1861447179,307,42.999273,-87.943018,53215,"AURORA HEALTH CARE METRO, INC.",2900 W OKLAHOMA AVE,MILWAUKEE,WI,224,77,6,25.08,25.08%,306,1,0.3,<3.58%,53215,42.989578,-87.950789,35861,12%,Decile 2,0,53215,42.989578,-87.950789,255,327,255-327,284,Wisconsin
1225041809,306,31.234112,-89.265885,39401,FORREST COUNTY GENERAL HOSPITAL,6051 U S HIGHWAY 49,HATTIESBURG,MS,218,85,3,27.77,27.77%,302,4,1.3,<3.59%,39401,31.318578,-89.329526,36167,12%,Decile 2,0,39401,31.318578,-89.329526,255,327,255-327,284,Mississippi
1124374079,303,39.402268,-76.632295,21204,"UNIVERSITY OF MARYLAND ST. JOSEPH MEDICAL CENTER, LLC",7601 OSLER DR,TOWSON,MD,231,66,6,21.78,21.78%,301,2,0.6,<3.63%,21204,39.387326,-76.61116,36470,12%,Decile 2,0,21204,39.387326,-76.61116,255,327,255-327,284,Maryland
1326060492,303,39.923228,-76.712794,17403,YORK HOSPITAL,1001 S GEORGE ST,YORK,PA,270,25,8,8.25,8.25%,301,2,0.6,<3.63%,17403,39.944835,-76.717463,36773,12%,Decile 2,0,17403,39.944835,-76.717463,255,327,255-327,284,Pennsylvania
1336172105,303,32.728688,-97.317801,76104,TEXAS HEALTH HARRIS METHODIST HOSPITAL FORT WORTH,1301 PENNSYLVANIA AVE,FORT WORTH,TX,255,46,2,15.18,15.18%,295,8,2.6,<3.63%,76104,32.734947,-97.339836,37076,12%,Decile 2,0,76104,32.734947,-97.339836,255,327,255-327,284,Texas
1184722779,302,32.747415,-117.166883,92103,REGENTS OF THE UNIVERSITY OF CALIFORNIA,200 WEST ARBOR DRIVE,SAN DIEGO,CA,223,69,10,22.84,22.84%,301,1,0.3,<3.64%,92037,32.877884,-117.225525,37378,12%,Decile 2,0,92037,32.877884,-117.225525,255,327,255-327,284,California
1710918545,302,38.550547,-121.456373,95817,REGENTS OF THE UNIVERSITY OF CALIFORNIA,2315 STOCKTON BLVD,SACRAMENTO,CA,204,93,5,30.79,30.79%,301,1,0.3,<3.64%,95817,38.550986,-121.451906,37680,13%,Decile 2,0,95817,38.550986,-121.451906,255,327,255-327,284,California
1972542264,302,41.538947,-90.555977,52803,GENESIS HEALTH SYSTEM,1227 E RUSHOLME ST,DAVENPORT,IA,281,17,4,5.62,5.62%,298,4,1.3,<3.64%,52803,41.541697,-90.556522,37982,13%,Decile 2,0,52803,41.541697,-90.556522,255,327,255-327,284,Iowa
1477531580,301,39.747872,-104.838305,80045,UNIVERSITY OF COLORADO HOSPITAL AUTHORITY,12605 E 16TH AVE,AURORA,CO,228,68,5,22.59,22.59%,296,5,1.6,<3.65%,80045,39.74263,-104.842026,38283,13%,Decile 2,0,80045,39.74263,-104.842026,255,327,255-327,284,Colorado
1487655064,301,42.120563,-72.604468,1199,BAYSTATE MEDICAL CENTER INC,759 CHESTNUT ST,SPRINGFIELD,MA,253,40,8,13.28,13.28%,300,1,0.3,<3.65%,1199,42.121616,-72.603701,38584,13%,Decile 2,0,1199,42.121616,-72.603701,255,327,255-327,284,Massachusetts
1528006103,301,40.779641,-96.639634,68506,BRYAN MEDICAL CENTER,1600 S 48TH ST,LINCOLN,NE,279,16,6,5.31,5.31%,299,2,0.6,<3.65%,68506,40.796696,-96.651001,38885,13%,Decile 2,0,68506,40.796696,-96.651001,255,327,255-327,284,Nebraska
1558392563,300,,,,"LAHEY CLINIC HOSPITAL, INC.",41 MALL RD,BURLINGTON,MA,280,13,7,4.33,4.33%,300,0,0,0%,1805,42.484875,-71.205193,39185,13%,Decile 2,0,1805,42.484875,-71.205193,255,327,255-327,284,Massachusetts
1407191984,299,35.203066,-101.895003,79106,BSA HOSPITAL LLC,1600 WALLACE BLVD,AMARILLO,TX,281,17,1,5.68,5.68%,295,4,1.3,<3.67%,79106,35.198227,-101.921394,39484,13%,Decile 2,0,79106,35.198227,-101.921394,255,327,255-327,284,Texas
1578597993,299,,,,THE JOHNS HOPKINS HOSPITAL,600 N WOLFE ST,BALTIMORE,MD,115,177,7,59.19,59.19%,299,0,0,0%,21287,39.296177,-76.591759,39783,13%,Decile 2,0,21287,39.296177,-76.591759,255,327,255-327,284,Maryland
1770531600,298,42.06449,-87.985462,60005,NORTHWEST COMMUNITY HOSPITAL,800 W CENTRAL RD,ARLINGTON HEIGHTS,IL,279,14,5,4.69,4.69%,297,1,0.3,<3.69%,60005,42.068192,-87.992485,40081,13%,Decile 2,0,60005,42.068192,-87.992485,255,327,255-327,284,Illinois
1821196486,298,38.728722,-75.168469,19958,"BEEBE MEDICAL CENTER, INC.",424 SAVANNAH RD,LEWES,DE,273,16,9,5.36,5.36%,294,4,1.3,<3.69%,19958,38.772629,-75.144279,40379,13%,Decile 2,0,19958,38.772629,-75.144279,255,327,255-327,284,Delaware
1134144801,297,42.374786,-83.077718,48202,HENRY FORD HEALTH SYSTEM,2799 W GRAND BLVD,DETROIT,MI,74,219,4,73.73,73.73%,295,2,0.6,<3.7%,48202,42.367385,-83.085376,40676,14%,Decile 2,0,48202,42.367385,-83.085376,255,327,255-327,284,Michigan
1144210253,294,42.473226,-83.522863,48374,ASCENSION PROVIDENCE HOSPITAL,47601 GRAND RIVER AVE,NOVI,MI,156,133,5,45.23,45.23%,277,17,5.7,5.70%,48374,42.487503,-83.518454,40970,14%,Decile 2,0,48374,42.487503,-83.518454,255,327,255-327,284,Michigan
1942281266,294,39.678219,-77.65272,21742,MERITUS MEDICAL CENTER INC,11116 MEDICAL CAMPUS RD,HAGERSTOWN,MD,267,25,2,8.5,8.50%,294,0,0,0%,21742,39.622677,-77.685197,41264,14%,Decile 2,0,21742,39.622677,-77.685197,255,327,255-327,284,Maryland
1043220650,291,40.658025,-111.88445,84107,IHC HEALTH SERVICES INC,5121 COTTONWOOD ST,MURRAY,UT,266,14,11,4.81,4.81%,291,0,0,0%,84107,40.659065,-111.891792,41555,14%,Decile 2,0,84107,40.659065,-111.891792,255,327,255-327,284,Utah
1124098421,289,39.491314,-119.743845,89502,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,268,15,6,5.19,5.19%,289,0,0,0%,89502,39.525519,-119.795212,41844,14%,Decile 2,0,89502,39.525519,-119.795212,255,327,255-327,284,Nevada
1285641514,288,40.745347,-73.680292,11040,LONG ISLAND JEWISH MEDICAL CENTER,270-05 76 AVE,NEW HYDE PARK,NY,154,121,13,42.01,42.01%,288,0,0,0%,11040,40.753196,-73.706923,42132,14%,Decile 2,0,11040,40.753196,-73.706923,255,327,255-327,284,New York
1780630608,288,,,,RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,1215 LEE ST PFS,CHARLOTTESVILLE,VA,226,54,8,18.75,18.75%,284,4,1.3,<3.81%,22908,38.031185,-78.498823,42420,14%,Decile 2,0,22908,38.031185,-78.498823,255,327,255-327,284,Virginia
1144291899,286,39.205869,-76.87911,21044,"HOWARD COUNTY GENERAL HOSPITAL, INC,",5755 CEDAR LN,COLUMBIA,MD,186,95,5,33.21,33.21%,286,0,0,0%,21044,39.214111,-76.885971,42706,14%,Decile 2,0,21044,39.214111,-76.885971,255,327,255-327,284,Maryland
1285798918,286,32.814164,-96.84065,75390,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER AT DALLAS,6201 HARRY HINES BLVD,DALLAS,TX,213,72,1,25.17,25.17%,284,2,0.6,<3.84%,75390,32.819012,-96.848526,42992,14%,Decile 2,0,75390,32.819012,-96.848526,255,327,255-327,284,Texas
1477671535,286,40.601778,-122.454973,96001,DIGNITY HEALTH,2175 ROSALINE AVE,REDDING,CA,267,15,4,5.24,5.24%,283,3,1,<3.84%,96001,40.571953,-122.395233,43278,14%,Decile 2,0,96001,40.571953,-122.395233,255,327,255-327,284,California
1285621839,285,41.092356,-104.936269,82001,MEMORIAL HOSPITAL OF LARAMIE COUNTY,214 E 23RD ST,CHEYENNE,WY,260,17,8,5.96,5.96%,279,6,2.1,<3.85%,82001,41.140603,-104.816512,43563,14%,Decile 2,0,82001,41.140603,-104.816512,255,327,255-327,284,Wyoming
1295702728,285,28.079399,-80.623617,32901,"HOLMES REGIONAL MEDICAL CENTER, INC.",1350 HICKORY ST,MELBOURNE,FL,264,18,3,6.31,6.31%,277,8,2.8,<3.85%,32901,28.088148,-80.614306,43848,15%,Decile 2,0,32901,28.088148,-80.614306,255,327,255-327,284,Florida
1437122009,285,44.146058,-103.206715,57701,"MONUMENT HEALTH RAPID CITY HOSPITAL, INC.",353 FAIRMONT BLVD,RAPID CITY,SD,262,20,3,7.01,7.01%,284,1,0.3,<3.85%,57701,44.0574,-103.22541,44133,15%,Decile 2,0,57701,44.0574,-103.22541,255,327,255-327,284,South Dakota
1467484972,285,40.051734,-83.016269,43214,OHIOHEALTH CORPORATION,3535 OLENTANGY RIVER RD,COLUMBUS,OH,252,26,7,9.12,9.12%,269,16,5.6,5.60%,43214,40.030609,-83.034294,44418,15%,Decile 2,0,43214,40.030609,-83.034294,255,327,255-327,284,Ohio
1649220724,285,44.958311,-93.374096,55426,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,ST LOUIS PARK,MN,245,31,9,10.87,10.87%,285,0,0,0%,55426,44.930637,-93.362213,44703,15%,Decile 2,0,55426,44.930637,-93.362213,255,327,255-327,284,Minnesota
1700887411,285,40.764612,-73.963122,10065,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,1275 YORK AVE,NEW YORK,NY,193,76,16,26.66,26.66%,283,2,0.7,<3.85%,10065,40.764156,-73.9561,44988,15%,Decile 2,0,10065,40.764156,-73.9561,255,327,255-327,284,New York
1568468221,284,39.091338,-77.182294,20850,"ADVENTIST HEALTHCARE, INC.",9901 MEDICAL CENTER DR,ROCKVILLE,MD,203,73,8,25.7,25.70%,280,4,1.4,<3.87%,20850,39.098042,-77.198298,45272,15%,Decile 2,0,20850,39.098042,-77.198298,255,327,255-327,284,Maryland
1548216880,283,34.272145,-77.962018,28401,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S 17TH ST,WILMINGTON,NC,228,51,4,18.02,18.02%,283,0,0,0%,28401,34.206005,-77.921989,45555,15%,Decile 2,0,28401,34.206005,-77.921989,255,327,255-327,284,North Carolina
1609875772,283,41.446544,-74.478741,10940,GARNET HEALTH MEDICAL CENTER,707 EAST MAIN STREET,MIDDLETOWN,NY,240,37,6,13.07,13.07%,281,2,0.7,<3.88%,10940,41.441918,-74.368094,45838,15%,Decile 2,0,10940,41.441918,-74.368094,255,327,255-327,284,New York
1811957681,283,36.860941,-76.204908,23502,SENTARA HOSPITALS,830 KEMPSVILLE RD,NORFOLK,VA,175,107,1,37.8,37.80%,282,1,0.3,<3.88%,23502,36.850609,-76.190338,46121,15%,Decile 2,0,23502,36.850609,-76.190338,255,327,255-327,284,Virginia
1265539498,282,38.266454,-85.656675,40207,BAPTIST HEALTHCARE SYSTEM INC.,4000 KRESGE WAY,LOUISVILLE,KY,248,26,8,9.21,9.21%,276,6,2.1,<3.9%,40207,38.238224,-85.639008,46403,15%,Decile 2,0,40207,38.238224,-85.639008,255,327,255-327,284,Kentucky
1568461572,282,32.491938,-93.772093,71103,"WILLIS KNIGHTON MEDICAL CENTER, INC.",2600 GREENWOOD RD,SHREVEPORT,LA,175,107,0,37.94,37.94%,282,0,0,0%,71103,32.484348,-93.778709,46685,16%,Decile 2,0,71103,32.484348,-93.778709,255,327,255-327,284,Louisiana
1588663769,282,36.391777,-119.372842,93291,KAWEAH DELTA HEALTH CARE DISTRICT,400 W MINERAL KING AVE,VISALIA,CA,241,39,2,13.82,13.82%,282,0,0,0%,93291,36.328571,-119.29496,46967,16%,Decile 2,0,93291,36.328571,-119.29496,255,327,255-327,284,California
1043240682,281,34.750326,-92.351206,72205,BAPTIST HEALTH,9601 BAPTIST HEALTH DRIVE,LITTLE ROCK,AR,213,67,1,23.84,23.84%,276,5,1.7,<3.91%,72205,34.744423,-92.381058,47248,16%,Decile 2,0,72205,34.744423,-92.381058,255,327,255-327,284,Arkansas
1780694372,281,38.403645,-78.875125,22801,SENTARA RMH MEDICAL CENTER,2010 HEALTH CAMPUS DR,HARRISONBURG,VA,265,7,9,2.49,<3.91%,280,1,0.3,<3.91%,22801,38.405097,-78.855426,47529,16%,Decile 2,0,22801,38.405097,-78.855426,255,327,255-327,284,Virginia
1821017880,281,43.520296,-96.735607,57105,SANFORD MEDICAL CENTER,1305 W 18TH ST,SIOUX FALLS,SD,269,11,1,3.91,3.91%,280,1,0.3,<3.91%,57105,43.535084,-96.745552,47810,16%,Decile 2,0,57105,43.535084,-96.745552,255,327,255-327,284,South Dakota
1851390967,281,33.770785,-96.604061,75020,"UHS OF TEXOMA, INC",5016 S US HIGHWAY 75,DENISON,TX,261,20,0,7.11,7.11%,265,16,5.6,5.60%,75020,33.710129,-96.585449,48091,16%,Decile 2,0,75020,33.710129,-96.585449,255,327,255-327,284,Texas
1346243375,278,40.483638,-74.44246,8901,"ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL, INC",1 ROBERT WOOD JOHNSON PL,NEW BRUNSWICK,NJ,214,55,9,19.78,19.78%,269,9,3.2,<3.95%,8901,40.495213,-74.450134,48369,16%,Decile 2,0,8901,40.495213,-74.450134,255,327,255-327,284,New Jersey
1215042114,277,40.040279,-75.480341,19301,"MAIN LINE HOSPITALS, INC.",255 W LANCASTER AVE,PAOLI,PA,261,8,8,2.88,<3.97%,276,1,0.3,<3.97%,19301,40.044479,-75.502243,48646,16%,Decile 2,0,19301,40.044479,-75.502243,255,327,255-327,284,Pennsylvania
1538164090,277,35.908752,-83.869153,37920,"UNIVERSITY HEALTH SYSTEM, INC.",1924 ALCOA HWY,KNOXVILLE,TN,251,23,3,8.3,8.30%,264,13,4.6,4.60%,37920,35.930904,-83.949043,48923,16%,Decile 2,0,37920,35.930904,-83.949043,255,327,255-327,284,Tennessee
1285672204,275,39.345241,-76.683566,21215,"SINAI HOSPITAL OF BALTIMORE, INC.",2401 W BELVEDERE AVE,BALTIMORE,MD,66,209,0,76,76%,273,2,0.7,<4%,21215,39.352757,-76.661942,49198,16%,Decile 2,0,21215,39.352757,-76.661942,255,327,255-327,284,Maryland
1386608859,275,33.610739,-111.891472,85260,HONORHEALTH,9003 E SHEA BLVD,SCOTTSDALE,AZ,257,11,7,4,4%,263,12,4.3,4.30%,85260,33.580132,-111.884712,49473,16%,Decile 2,0,85260,33.580132,-111.884712,255,327,255-327,284,Arizona
1013919315,274,39.488059,-74.533973,8240,ATLANTICARE REGIONAL MEDICAL CENTER,65 W JIMMIE LEEDS RD,POMONA,NJ,207,64,3,23.35,23.35%,274,0,0,0%,8240,39.478394,-74.540398,49747,17%,Decile 2,0,8240,39.478394,-74.540398,255,327,255-327,284,New Jersey
1518912609,274,47.661688,-122.715469,98383,HARRISON MEDICAL CENTER,1800 NW MYHRE RD,SILVERDALE,WA,255,17,2,6.2,6.20%,270,4,1.4,<4.01%,98383,47.655322,-122.675287,50021,17%,Decile 2,0,98383,47.655322,-122.675287,255,327,255-327,284,Washington
1851370910,273,39.95852,-75.198857,19104,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,3400 SPRUCE ST,PHILADELPHIA,PA,157,102,14,37.36,37.36%,272,1,0.3,<4.02%,19104,39.950043,-75.19313,50294,17%,Decile 2,0,19104,39.950043,-75.19313,255,327,255-327,284,Pennsylvania
1366407603,271,41.211995,-85.108804,46845,"PARKVIEW HOSPITAL, INC.",11109 PARKVIEW PLAZA DR,FORT WAYNE,IN,235,26,10,9.59,9.59%,270,1,0.3,<4.05%,46845,41.187023,-85.100708,50565,17%,Decile 2,0,46845,41.187023,-85.100708,255,327,255-327,284,Indiana
1376564302,270,39.184706,-77.544111,20176,INOVA HEALTH CARE SERVICES,44045 RIVERSIDE PKWY,LEESBURG,VA,220,46,4,17.03,17.03%,270,0,0,0%,20176,39.074045,-77.477535,50835,17%,Decile 2,0,20176,39.074045,-77.477535,255,327,255-327,284,Virginia
1770693939,270,37.454015,-79.249736,24503,CENTRA HEALTH INC,3300 RIVERMONT AVE,LYNCHBURG,VA,198,63,9,23.33,23.33%,270,0,0,0%,24503,37.437862,-79.187294,51105,17%,Decile 2,0,24503,37.437862,-79.187294,255,327,255-327,284,Virginia
1366496937,268,32.937267,-80.035245,29406,TRIDENT MEDICAL CENTER LLC,9330 MEDICAL PLAZA DR,CHARLESTON,SC,191,76,1,28.35,28.35%,257,11,4.1,4.10%,29406,32.976723,-80.073441,51373,17%,Decile 2,0,29406,32.976723,-80.073441,255,327,255-327,284,South Carolina
1477516466,268,31.077568,-97.364064,76508,SCOTT & WHITE MEMORIAL HOSPITAL,2401 S 31ST ST,TEMPLE,TX,214,53,1,19.77,19.77%,266,2,0.7,<4.1%,76508,31.077647,-97.363979,51641,17%,Decile 2,0,76508,31.077647,-97.363979,255,327,255-327,284,Texas
1497797088,268,35.813106,-78.721175,27607,REX HOSPITAL INC.,4420 LAKE BOONE TRL,RALEIGH,NC,217,44,7,16.41,16.41%,268,0,0,0%,27607,35.817406,-78.702904,51909,17%,Decile 2,0,27607,35.817406,-78.702904,255,327,255-327,284,North Carolina
1891782470,268,30.270482,-81.468756,32224,MAYO CLINIC FLORIDA,4500 SAN PABLO RD S,JACKSONVILLE,FL,217,43,8,16.04,16.04%,266,2,0.7,<4.1%,32224,30.262792,-81.441461,52177,17%,Decile 2,0,32224,30.262792,-81.441461,255,327,255-327,284,Florida
1902826779,268,26.347501,-80.112571,33486,"BOCA RATON REGIONAL HOSPITAL, INC.",800 MEADOWS ROAD,BOCA RATON,FL,256,8,4,2.98,<4.1%,267,1,0.3,<4.1%,33486,26.358578,-80.102201,52445,17%,Decile 2,0,33486,26.358578,-80.102201,255,327,255-327,284,Florida
1013071653,267,40.108966,-88.211024,61801,THE CARLE FOUNDATION HOSPITAL,611 W PARK ST,URBANA,IL,227,36,4,13.48,13.48%,267,0,0,0%,61801,40.117878,-88.213867,52712,18%,Decile 2,0,61801,40.117878,-88.213867,255,327,255-327,284,Illinois
1033102942,267,37.22286,-79.915191,24014,CARILION MEDICAL CENTER,1906 BELLEVIEW AVE SE,ROANOKE,VA,227,32,8,11.98,11.98%,265,2,0.7,<4.11%,24014,37.251678,-79.941063,52979,18%,Decile 2,0,24014,37.251678,-79.941063,255,327,255-327,284,Virginia
1043218944,266,35.657296,-77.379187,27834,"PITT COUNTY MEMORIAL HOSPITAL, INC",2100 STANTONSBURG RD,GREENVILLE,NC,127,133,6,50,50%,266,0,0,0%,27834,35.607571,-77.403854,53245,18%,Decile 2,0,27834,35.607571,-77.403854,255,327,255-327,284,North Carolina
1083668669,266,33.772568,-78.785662,29572,GRAND STRAND REGIONAL MEDICAL CENTER LLC,809 82ND PARKWAY,MYRLTE BEACH,SC,238,24,4,9.02,9.02%,257,9,3.3,<4.13%,29572,33.758522,-78.820168,53511,18%,Decile 2,0,29572,33.758522,-78.820168,255,327,255-327,284,South Carolina
1194762294,266,37.586772,-77.574165,23229,HCA HEALTH SERVICES OF VIRGINIA INC,1602 SKIPWITH RD,RICHMOND,VA,196,66,4,24.81,24.81%,263,3,1.1,<4.13%,23229,37.604044,-77.540061,53777,18%,Decile 2,0,23229,37.604044,-77.540061,255,327,255-327,284,Virginia
1407877137,266,40.596691,-74.074866,10305,STATEN ISLAND UNIVERSITY HOSPITAL,475 SEAVIEW AVE,STATEN ISLAND,NY,227,31,8,11.65,11.65%,256,10,3.7,<4.13%,10305,40.584709,-74.086121,54043,18%,Decile 2,0,10305,40.584709,-74.086121,255,327,255-327,284,New York
1972507580,266,46.25284,-119.287852,99352,KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,244,14,8,5.26,5.26%,257,9,3.3,<4.13%,99352,46.281243,-119.282482,54309,18%,Decile 2,0,99352,46.281243,-119.282482,255,327,255-327,284,Washington
1154419737,265,36.588822,-79.5151,24541,"DANVILLE REGIONAL MEDICAL CENTER, LLC",142 S MAIN ST,DANVILLE,VA,178,84,3,31.69,31.69%,265,0,0,0%,24541,36.577675,-79.405502,54574,18%,Decile 2,0,24541,36.577675,-79.405502,255,327,255-327,284,Virginia
1922079094,265,40.631772,-73.636624,11572,SOUTH NASSAU COMMUNITIES HOSPITAL,1 HEALTHY WAY,OCEANSIDE,NY,212,46,7,17.35,17.35%,265,0,0,0%,11572,40.651284,-73.630993,54839,18%,Decile 2,0,11572,40.651284,-73.630993,255,327,255-327,284,New York
1093740128,264,37.167533,-93.324773,65807,LESTER E COX MEDICAL CENTERS,3801 S NATIONAL AVE,SPRINGFIELD,MO,250,8,6,3.03,<4.16%,251,13,4.9,4.90%,65807,37.14481,-93.280357,55103,18%,Decile 2,0,65807,37.14481,-93.280357,255,327,255-327,284,Missouri
1447275037,264,41.637485,-70.938265,2740,"SOUTHCOAST HOSPITALS GROUP, INC",101 PAGE ST,NEW BEDFORD,MA,238,19,7,7.19,7.19%,263,1,0.3,<4.16%,2740,41.626435,-70.938234,55367,18%,Decile 2,0,2740,41.626435,-70.938234,255,327,255-327,284,Massachusetts
1144228487,263,36.0624,-95.941457,74136,"SAINT FRANCIS HOSPITAL, INC.",6161 S YALE AVE,TULSA,OK,217,44,2,16.73,16.73%,258,5,1.9,<4.18%,74136,36.073566,-95.91848,55630,18%,Decile 2,0,74136,36.073566,-95.91848,255,327,255-327,284,Oklahoma
1568419976,263,44.476621,-73.209998,5401,UNIVERSITY OF VERMONT MEDICAL CENTER INC,111 COLCHESTER AVE,BURLINGTON,VT,254,4,5,1.52,<4.18%,260,3,1.1,<4.18%,5401,44.479763,-73.193947,55893,19%,Decile 2,0,5401,44.479763,-73.193947,255,327,255-327,284,Vermont
1053301127,262,38.105779,-78.974031,22939,"AUGUSTA HEALTH CARE, INC",78 MEDICAL CENTER DR,FISHERSVILLE,VA,249,10,3,3.81,<4.19%,261,1,0.3,<4.19%,22939,38.094357,-78.986588,56155,19%,Decile 2,0,22939,38.094357,-78.986588,255,327,255-327,284,Virginia
1255334173,262,43.048954,-88.042234,53226,"FROEDTERT MEMORIAL LUTHERAN HOSPITAL, INC.",9200 W WISCONSIN AVE,MILWAUKEE,WI,172,81,9,30.91,30.91%,261,1,0.3,<4.19%,53226,43.052762,-88.041386,56417,19%,Decile 2,0,53226,43.052762,-88.041386,255,327,255-327,284,Wisconsin
1356366314,262,33.997527,-81.097406,29169,LEXINGTON COUNTY HEALTH SERVICES DISTRICT INC,2720 SUNSET BLVD,WEST COLUMBIA,SC,213,46,3,17.55,17.55%,260,2,0.7,<4.19%,29169,34.006021,-81.114301,56679,19%,Decile 2,0,29169,34.006021,-81.114301,255,327,255-327,284,South Carolina
1780686931,260,40.180089,-74.911873,19047,ST MARY MEDICAL CENTER,1201 LANGHORNE-NEWTOWN RD,LANGHORNE,PA,248,9,3,3.46,<4.23%,258,2,0.7,<4.23%,19047,40.202587,-74.925179,56939,19%,Decile 2,0,19047,40.202587,-74.925179,255,327,255-327,284,Pennsylvania
1174512792,259,32.252886,-110.886567,85712,TUCSON MEDICAL CENTER,5301 E GRANT RD,TUCSON,AZ,237,17,5,6.56,6.56%,257,2,0.7,<4.24%,85712,32.252403,-110.878204,57198,19%,Decile 2,0,85712,32.252403,-110.878204,255,327,255-327,284,Arizona
1770587107,259,42.327947,-122.800496,97504,ASANTE,2825 E BARNETT RD,MEDFORD,OR,251,7,1,2.7,<4.24%,245,14,5.4,5.40%,97504,42.317486,-122.831161,57457,19%,Decile 2,0,97504,42.317486,-122.831161,255,327,255-327,284,Oregon
1952307852,259,44.762335,-85.703568,49684,MUNSON MEDICAL CENTER,1105 6TH ST,TRAVERSE CITY,MI,254,3,2,1.15,<4.24%,254,5,1.9,<4.24%,49684,44.760899,-85.642525,57716,19%,Decile 2,0,49684,44.760899,-85.642525,255,327,255-327,284,Michigan
1043260482,258,,,,SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,PEORIA,IL,230,22,6,8.52,8.52%,257,1,0.3,<4.26%,61637,40.701984,-89.590576,57974,19%,Decile 2,0,61637,40.701984,-89.590576,255,327,255-327,284,Illinois
1487866315,258,35.382677,-80.523467,28025,THE CHARLOTTE-MECKLENBURG HOSPITAL AUTHORITY,920 CHURCH ST N,CONCORD,NC,210,45,3,17.44,17.44%,257,1,0.3,<4.26%,28025,35.436642,-80.601997,58232,19%,Decile 2,0,28025,35.436642,-80.601997,255,327,255-327,284,North Carolina
1407813603,257,40.258655,-76.894376,17101,UPMC PINNACLE HOSPITALS,111 S FRONT ST,HARRISBURG,PA,215,40,2,15.56,15.56%,257,0,0,0%,17101,40.25766,-76.880295,58489,19%,Decile 2,1,17101,40.25766,-76.880295,255,327,255-327,284,Pennsylvania
1841237930,257,29.160555,-82.130765,34471,"MARION COMMUNITY HOSPITAL, INC.",1431 SW 1ST AVE,OCALA,FL,223,32,2,12.45,12.45%,256,1,0.3,<4.28%,34471,29.175575,-82.136681,58746,20%,Decile 2,0,34471,29.175575,-82.136681,255,327,255-327,284,Florida
1982611281,257,42.331147,-88.29518,60050,NORTHERN ILLINOIS MEDICAL CENTER,4201 W MEDICAL CENTER DR,MCHENRY,IL,244,11,2,4.28,4.28%,256,1,0.3,<4.28%,60050,42.317167,-88.278977,59003,20%,Decile 2,0,60050,42.317167,-88.278977,255,327,255-327,284,Illinois
1487760906,256,26.62799,-81.944774,33990,CAPE MEMORIAL HOSPITAL INC,636 DEL PRADO BLVD,CAPE CORAL,FL,239,8,9,3.12,<4.29%,255,1,0.3,<4.29%,33990,26.639438,-81.943245,59259,20%,Decile 2,0,33990,26.639438,-81.943245,255,327,255-327,284,Florida
1548375082,256,41.713436,-87.75256,60453,ADVOCATE HEALTH AND HOSPITALS CORPORATION,4440 W 95TH ST,OAK LAWN,IL,128,125,3,48.82,48.82%,255,1,0.3,<4.29%,60453,41.721809,-87.73262,59515,20%,Decile 2,0,60453,41.721809,-87.73262,255,327,255-327,284,Illinois
